# Saving: 0.02 s

time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,Q_applied,u,target_position,target_equilibrium,L,Q_update_time,D_angle_sin,D_angle_cos,D_angleD,D_position,D_positionD,Q_applied_-1
24.6,-0.007449806,0.32571888,3.49493,0.9999722,-0.0074497373,-0.014643051,0.011423784,0.9981804,-0.26850903,0.11864546,0.3108511,-0.04706079,1.0,0.1975,0.016841417,0.3546723,0.0013857763,3.049888,0.019594718,0.8510734,0.029193565
24.62,-0.00035612864,0.38671803,-26.528395,0.99999994,-0.00035612864,-0.014251147,0.02844564,-6.9766912,-0.3191187,-0.6183597,-1.6201023,-0.048179936,1.0,0.1975,0.016316542,0.17128609,-0.00023247497,-22.319979,-0.028365718,-5.894095,0.11864546
24.64,0.0030693498,-0.0596492,-18.448656,0.9999953,0.003069345,-0.014818421,-0.08942772,-4.8891473,-0.24888012,-0.63337296,-1.6594371,-0.049289797,1.0,0.1975,0.016002625,-0.21008065,0.00020265115,-15.634813,-0.12927355,-4.136938,-0.6183597
24.66,-0.0011323649,-0.37235263,-8.948495,0.99999934,-0.0011323646,-0.01740395,-0.17216837,-2.3507478,-0.15491614,-0.53918916,-1.4126755,-0.050386794,1.0,0.1975,0.016116166,-0.44613135,-0.0024943973,-7.737622,-0.19136257,-1.9961348,-0.63337296
24.68,-0.010055365,-0.5271086,41.602646,0.99994946,-0.010055196,-0.02123129,-0.21209198,11.046894,-0.068348564,0.6776097,1.7753373,-0.051467333,1.0,0.1975,0.016444208,-0.18940191,-0.0022649246,34.968803,-0.12212926,9.333344,-0.53918916
24.7,-0.013843763,0.17228344,2.3173876,0.99990416,-0.01384332,-0.023673931,-0.025420826,0.7486268,-0.13114542,0.029097557,0.0762356,-0.05252783,1.0,0.1975,0.016578708,0.1911122,0.0022830234,1.9535967,-0.019301848,0.636859,0.6776097
24.72,-0.010021521,0.21135254,-1.3688298,0.9999498,-0.010021353,-0.02405994,-0.01268457,-0.25908697,-0.1539891,-0.045467526,-0.11912491,-0.0535647,1.0,0.1975,0.01630225,0.20032334,0.0016063084,-1.1315541,-0.014771556,-0.21482173,0.029097557
24.74,-0.006014831,0.18872094,-30.751293,0.99998194,-0.0060147946,-0.024355378,-0.016981103,-8.036235,-0.15487018,-0.8015708,-2.1001153,-0.05457435,1.0,0.1975,0.016887292,-0.06175971,-0.00041126265,-26.00819,-0.082445495,-6.7939353,-0.045467526
24.76,-0.0072500804,-0.33145475,-0.044145748,0.9999737,-0.007250017,-0.026004326,-0.1528629,0.0546765,-0.04788722,-0.27140415,-0.7110788,-0.055553205,1.0,0.1975,0.016689083,-0.33273855,-0.0035195737,-0.21347809,-0.1524517,0.039380632,-0.8015708
24.78,-0.013905388,-0.3357244,3.4470458,0.9999033,-0.01390494,-0.02905343,-0.15207528,1.0393454,-0.005264327,-0.17373157,-0.45517668,-0.056497667,1.0,0.1975,0.016645,-0.30877203,-0.0052485694,2.7039833,-0.14365472,0.87225354,-0.27140415
24.8,-0.020081284,-0.28164867,10.513229,0.99979836,-0.020079933,-0.031926315,-0.13463147,2.9619675,0.027093384,0.044319484,0.116117045,-0.057404157,1.0,0.1975,0.016302709,-0.19713971,-0.004348059,8.675637,-0.11052422,2.4995708,-0.17373157
24.82,-0.02402513,-0.10813195,23.882833,0.9997114,-0.024022818,-0.03413685,-0.08463891,6.52512,0.03458674,0.47881,1.2544822,-0.058269083,1.0,0.1975,0.016552417,0.08555334,0.0019847893,20.050133,-0.03147668,5.517405,0.044319484
24.84,-0.022313563,0.29287988,14.684159,0.9997511,-0.022311712,-0.0347664,0.025711715,4.0909863,-0.025994636,0.44549882,1.1672069,-0.05908886,1.0,0.1975,0.016539626,0.41245311,0.0075010727,12.431337,0.05908287,3.4667876,0.47881
24.86,-0.014062924,0.5415123,-19.274502,0.9999011,-0.0140624605,-0.033584714,0.09504905,-4.930275,-0.110772245,-0.29711172,-0.77843267,-0.059859898,1.0,0.1975,0.016199876,0.38510343,0.0039341915,-16.19232,0.054935623,-4.1599765,0.44549882
24.88,-0.006360993,0.21768941,-25.548117,0.9999798,-0.00636095,-0.03248608,0.011855553,-6.662237,-0.11182588,-0.616951,-1.6164116,-0.06057862,1.0,0.1975,0.016247291,0.00967636,5.960328e-05,-21.590832,-0.042409595,-5.6310935,-0.29711172
24.9,-0.0061674574,-0.21413714,-2.0949488,0.999981,-0.0061674183,-0.033334292,-0.100768894,-0.49429256,-0.03176444,-0.22952959,-0.6013675,-0.061241426,1.0,0.1975,0.016448958,-0.23186365,-0.0019669083,-1.896946,-0.10481889,-0.42256415,-0.616951
24.92,-0.010805008,-0.25207692,2.6000745,0.99994165,-0.0108047975,-0.03543072,-0.10922037,0.7870597,0.0088512935,-0.12067491,-0.31616825,-0.06184474,1.0,0.1975,0.016472291,-0.23174584,-0.0030427475,2.038088,-0.10283298,0.6605101,-0.22952959
24.94,-0.015440434,-0.21131423,-11.036229,0.9998808,-0.0154398205,-0.037487425,-0.096009865,-2.7581458,0.06441165,-0.43614644,-1.1427037,-0.062384967,1.0,0.1975,0.01660775,-0.30220398,-0.005579399,-9.523786,-0.11851846,-2.3376632,-0.12067491
24.96,-0.021485114,-0.40177613,40.48087,0.9997692,-0.021483462,-0.039857622,-0.14275974,10.867378,0.15956509,0.7895165,2.0685332,-0.06285853,1.0,0.1975,0.016384,-0.07330486,-0.0016301497,34.00373,-0.05424718,9.184143,-0.43614644
24.98,-0.022951609,0.27831405,-14.567107,0.9997366,-0.022949593,-0.04094259,0.040927317,-3.6077707,0.058810428,-0.26650274,-0.6982371,-0.06326184,1.0,0.1975,0.01633646,0.1593843,0.0034063275,-12.360445,0.011557635,-3.0462916,0.7895165
25.0,-0.019763121,0.031099504,13.865649,0.99980474,-0.019761834,-0.040711433,-0.01999991,3.846355,0.06714393,0.33805138,0.88569456,-0.063591294,1.0,0.1975,0.016548624,0.1435559,0.0026314848,11.645341,0.011347906,3.254299,-0.26650274
25.02,-0.016891453,0.26401165,20.648973,0.99985737,-0.01689065,-0.04048447,0.045087554,5.6079016,0.5418165,0.62519157,1.6380018,-0.063843325,-1.0,0.1975,0.016494792,0.4323559,0.005432839,17.503689,0.090816215,4.749345,0.33805138
25.04,-0.008243428,0.6140934,41.188152,0.999966,-0.0082433345,-0.038668104,0.14007662,10.936388,1.0,1.3081129,3.4272556,-0.06401434,-1.0,0.1975,0.0168995,0.9510169,-0.0012041011,35.096275,0.22928458,9.26444,0.62519157
25.06,0.010775833,1.315968,18.335274,0.99994195,0.010775625,-0.034082744,0.32535198,4.742002,1.0,1.0459683,2.7404368,-0.06410075,-1.0,0.1975,0.016578209,1.4680232,-0.037386157,16.114456,0.36412418,4.0359483,1.3081129
25.08,0.040147547,1.6382645,-10.39883,0.9991942,0.040136762,-0.026800094,0.4060728,-3.1107712,1.0,0.43177015,1.1312377,-0.06409614,-1.0,0.1975,0.017566582,1.5558184,-0.086797275,-7.91162,0.38089615,-2.5982962,1.0459683
25.1,0.071314275,1.4800285,14.857416,0.9974582,0.07125384,-0.019181997,0.35410568,3.2432303,1.0,0.94092804,2.4652314,-0.063984185,-1.0,0.1975,0.0164615,1.6002244,-0.14018394,13.562845,0.38066772,2.7689583,0.43177015
25.12,0.10344345,1.7512916,38.490147,0.9946545,0.103259064,-0.011568468,0.40948611,9.197413,1.0,1.6093316,4.216449,-0.063766606,-1.0,0.1975,0.017055126,2.0555568,-0.25653315,33.785522,0.4845802,7.799607,0.94092804
25.14,0.14487346,2.426953,0.34729648,0.9895242,0.14436722,-0.001877567,0.56546694,-1.3031276,1.0,0.87514967,2.292892,-0.063447885,-1.0,0.1975,0.017529584,2.4042823,-0.41089904,2.0692947,0.55505675,-1.0623033,1.6093316
25.16,0.19366226,2.46834,3.7800806,0.981306,0.19245397,0.0092238225,0.5442204,-0.8729576,1.0,0.86855507,2.2756143,-0.06303251,-1.0,0.1975,0.017521124,2.4501321,-0.54472035,5.241274,0.5372946,-0.7024485,0.87514967
25.18,0.24386775,2.5731678,12.687836,0.97041136,0.24145773,0.01996996,0.5301711,1.0406604,1.0,1.0208846,2.6747177,-0.06252497,-1.0,0.1975,0.016715333,2.590694,-0.7191106,13.023316,0.53878814,0.90669405,0.86855507
25.2,0.29764837,2.83364,11.870232,0.9560288,0.2932728,0.03074597,0.5483054,0.3033904,1.0,0.9759778,2.5570617,-0.061929736,-1.0,0.1975,0.016575959,2.7884777,-0.94608665,12.690724,0.55094415,0.27871662,1.0208846
25.22,0.35654467,3.0874362,6.2655673,0.93710846,0.3490383,0.041764054,0.5538793,-1.8452632,1.0,0.7684492,2.013337,-0.061251305,-1.0,0.1975,0.017579792,2.9200943,-1.1938299,8.373725,0.5389446,-1.5412097,0.9759778
25.24,0.41965073,3.2549145,6.3313847,0.9132313,0.40744153,0.052543193,0.5230544,-2.4992342,1.0,0.6402799,1.6775333,-0.060494162,-1.0,0.1975,0.016443126,2.9894176,-1.454776,8.785237,0.50273246,-2.1054382,0.7684492
25.26,0.48615658,3.4306233,16.893757,0.8841351,0.46723124,0.06259807,0.4809447,-0.096065186,1.0,0.80209726,2.1014948,-0.059662785,-1.0,0.1975,0.016926834,3.109469,-1.7887869,17.916376,0.48007163,-0.09772107,0.6402799
25.28,0.55791914,3.788959,10.462841,0.8483586,0.52942204,0.072199725,0.47899023,-2.8092928,0.99985826,0.5237852,1.3723171,-0.058761667,-1.0,0.1975,0.01727225,3.2225084,-2.189947,12.98815,0.4559635,-2.409229,0.80209726
25.3,0.6358574,4.048703,8.249005,0.8045628,0.59386754,0.081318334,0.43080914,-4.4678864,0.6742314,0.26407182,0.6918681,-0.057795286,-1.0,0.1975,0.016635709,3.226114,-2.5942924,11.558936,0.39407825,-3.8388045,0.5237852
25.32,0.7186795,4.279887,5.786368,0.7526758,0.6583913,0.08920008,0.3540313,-6.473975,0.2666272,-0.08821881,-0.23113327,-0.05676813,-1.0,0.1975,0.016768167,3.1487966,-3.006157,9.945546,0.30075592,-5.572205,0.26407182
25.34,0.80577654,4.4788027,18.18754,0.69255126,0.7213687,0.095215335,0.24258465,-3.2085369,-0.13378856,0.06573789,0.17223325,-0.055684682,-1.0,0.1975,0.01657704,3.0628545,-3.5029445,20.46295,0.2156998,-2.8509457,-0.08821881
25.36,0.89887506,4.888071,7.1587768,0.62249076,0.78262717,0.09952943,0.18556443,-9.190993,-0.52707696,-0.6807895,-1.7836683,-0.054549426,-1.0,0.1975,0.0162945,2.900763,-4.044978,12.011493,0.10953632,-7.9852333,0.06573789
25.38,0.99846053,5.1282835,2.4273787,0.54159707,0.8406382,0.10172,0.025871333,-13.908563,-0.8761754,-1.4993601,-3.9283233,-0.05336685,-1.0,0.1975,0.0163515,2.5774605,-4.496597,8.796252,-0.089172095,-12.076578,-0.6807895
25.4,1.1021678,5.3042126,23.131437,0.45166308,0.8921886,0.099936515,-0.21566576,-5.7208962,-1.0,-0.9887253,-2.5904603,-0.05214144,-1.0,0.1975,0.016587958,2.218762,-5.0583234,25.696238,-0.26396057,-5.1480336,-1.4993601
25.42,1.2126975,5.818149,33.48618,0.3504943,0.93656486,0.09465718,-0.3186288,-0.81319845,-1.0,-0.5475433,-1.4345634,-0.050877675,-1.0,0.1975,0.017242834,1.7898954,-5.8509946,34.06673,-0.32690945,-0.99503803,-0.9887253
25.44,1.3351498,6.4994993,33.373432,0.23347172,0.9723636,0.088118844,-0.33853,-2.809693,-1.0,-0.7379976,-1.9335536,-0.04958004,-1.0,0.1975,0.01669621,1.1344332,-6.705603,34.437172,-0.3636337,-2.7772279,-0.5475433
25.46,1.4712627,7.188193,35.577312,0.09936937,0.9950506,0.0808467,-0.39407054,-2.8999755,-1.0,-0.754323,-1.9763262,-0.04825303,-1.0,0.1975,0.016112417,0.18314897,-7.5035443,36.418606,-0.42017108,-2.9053411,-0.7379976
25.48,1.621523,7.9165816,37.870792,-0.050704945,0.9987137,0.07244308,-0.4521787,-5.72814,-1.0,-1.0932204,-2.8642373,-0.046901114,-1.0,0.1975,0.016525542,-1.0975258,-8.1807575,38.971653,-0.5019926,-5.4142294,-0.754323
25.5,1.7867959,8.696033,37.34724,-0.21432383,0.97676265,0.062403,-0.56046575,-1.7695528,-1.0,-0.69758415,-1.8276705,-0.04552879,-1.0,0.1975,0.01743025,-2.7196918,-8.599283,37.190205,-0.5770868,-1.8911942,-1.0932204
25.52,1.9674277,9.439854,47.872475,-0.38631344,0.9223676,0.050861,-0.5982905,-9.565652,-1.0,-1.5863007,-4.156108,-0.04414054,-1.0,0.1975,0.016641041,-4.684064,-8.669956,47.69936,-0.679949,-8.742309,-0.69758415
25.54,2.16484,10.393863,44.37715,-0.5597165,0.82868415,0.03726171,-0.77314067,-6.6244597,-0.9292543,-1.4590788,-3.8227863,-0.042740844,-1.0,0.1975,0.016427958,-6.9488106,-8.218676,42.18016,-0.8289271,-5.8789344,-1.5863007
25.56,2.3804932,11.237405,7.8835845,-0.7240781,0.689718,0.020684369,-0.89071083,6.251566,-0.558122,-0.2566089,-0.6723153,-0.04133419,-1.0,0.1975,0.016291916,-8.979193,-6.8008027,4.012254,-0.83559275,6.064401,-1.4590788
25.58,2.6062567,11.317652,-9.853851,-0.8600973,0.51013005,0.003972131,-0.76942,8.643854,-0.1975164,0.017970815,0.047083534,-0.03992506,-1.0,0.1975,0.01638775,-10.197045,-4.59364,-13.839548,-0.6929929,8.39635,-0.2566089
25.6,2.8304102,11.040854,-29.116846,-0.9519722,0.30618447,-0.0098880455,-0.6014892,11.040728,0.14292172,0.3037616,0.79585534,-0.03851795,-1.0,0.1975,0.016698958,-10.523466,-2.1718035,-31.35309,-0.5053303,10.432945,0.017970815
25.62,3.0457356,10.413778,-64.46913,-0.99540925,0.09571032,-0.019994883,-0.3928255,17.8462,0.44649407,1.0912818,2.859158,-0.03711733,-1.0,0.1975,0.017218666,-9.8382015,0.026344182,-60.65193,-0.24266912,15.905236,0.3037616
25.64,-3.0403805,9.200828,-18.944843,-0.9948824,-0.10103946,-0.024847914,-0.07474382,3.8836176,0.7189597,0.15410459,0.403754,-0.035727687,-1.0,0.1975,0.016194917,-8.8394,1.71259,-21.49981,-0.040077526,3.815349,1.0912818
25.66,-2.8600566,8.770822,-58.916348,-0.9606298,-0.27783152,-0.025649482,0.0015649062,13.180414,0.9559854,1.0862377,2.8459425,-0.034353513,-1.0,0.1975,0.016545542,-7.7170677,2.9419703,-53.846794,0.1101246,11.339423,0.15410459
25.68,-2.6946878,7.693861,10.228577,-0.90178907,-0.4321764,-0.02344694,0.22835855,-7.8123803,1.0,-0.6367713,-1.6683408,-0.032999292,-1.0,0.1975,0.016366959,-6.693547,3.8708336,1.940349,0.16666158,-6.2654424,1.0862377
25.7,-2.5398858,7.732669,-66.288956,-0.8243706,-0.5660504,-0.020113632,0.103046834,14.302586,1.0,1.3377552,3.5049186,-0.031669505,-1.0,0.1975,0.016374083,-5.6038837,4.4712925,-59.368958,0.21914072,12.011953,-0.6367713
25.72,-2.3963912,6.545376,-19.122137,-0.73495126,-0.67811996,-0.015731135,0.34326848,-2.329534,1.0,0.060405612,0.1582627,-0.030368637,-1.0,0.1975,0.016109457,-4.3863664,4.596453,-21.886467,0.32424855,-1.9849993,1.3377552
25.74,-2.2692316,6.1076365,-57.030804,-0.6430201,-0.7658493,-0.009246016,0.3035676,11.533489,1.0,1.5202812,3.9831367,-0.029101174,-1.0,0.1975,0.016830292,-3.3651505,4.498838,-52.23691,0.39703798,9.665372,0.060405612
25.76,-2.1568065,5.0628743,-47.821903,-0.5530413,-0.83315384,-0.0013050743,0.49687946,7.8587227,1.0,1.5419645,4.039947,-0.027871601,-1.0,0.1975,0.016419334,-2.3867865,3.9859798,-45.108047,0.5605225,6.5774603,1.5202812
25.78,-2.063852,4.1606927,-34.193768,-0.47331986,-0.88089067,0.009905633,0.6284317,0.6386483,0.9184501,1.0152503,2.6599557,-0.026684403,-1.0,0.1975,0.016268166,-1.691008,3.460515,-34.33257,0.63297105,0.41107833,1.5419645
25.8,-1.986807,3.474091,-29.947187,-0.40411457,-0.9147084,0.022564135,0.63665265,-2.8153977,0.75031495,0.666685,1.7467146,-0.025544064,-1.0,0.1975,0.016185584,-1.1981809,2.965165,-31.004864,0.61268985,-2.562199,1.0152503
25.82,-1.9228326,2.8539796,-31.75182,-0.34480992,-0.93867254,0.034818213,0.5854075,-2.577044,0.57962364,0.6320531,1.655979,-0.02445507,-1.0,0.1975,0.016160041,-0.82196796,2.4282422,-32.52612,0.5634488,-2.348423,0.666685
25.84,-1.871554,2.2034423,-34.008633,-0.29624397,-0.9551123,0.046087448,0.53843796,-1.5058656,0.42577758,0.70160294,1.8381996,-0.023421904,-1.0,0.1975,0.017711708,-0.5270033,1.8203229,-34.39312,0.5254439,-1.3994403,0.6320531
25.86,-1.8336494,1.5155642,-32.904392,-0.25983667,-0.9656526,0.056596566,0.5104485,-3.1953907,0.3038363,0.4720927,1.2368828,-0.022449052,-1.0,0.1975,0.016871084,-0.30174357,1.1783291,-33.469013,0.48363155,-2.8455665,0.70160294
25.88,-1.8093235,0.8462325,-32.690742,-0.2362718,-0.971687,0.066268496,0.4535413,-3.961542,0.19012342,0.29118752,0.76291126,-0.021541,-1.0,0.1975,0.016442709,-0.12678511,0.5341691,-33.22516,0.42046204,-3.4875383,0.4720927
25.9,-1.7983431,0.18171415,-30.379507,-0.22558817,-0.9742228,0.07467793,0.38378894,-6.9145126,0.10879719,-0.18302906,-0.47953612,-0.02070223,-1.0,0.1975,0.016627166,0.021707514,-0.09332756,-31.11764,0.3263276,-6.0406494,0.29118752
25.92,-1.8002595,-0.4406529,-28.178003,-0.22745477,-0.9737886,0.08120463,0.2629732,-9.348002,0.04545007,-0.6955381,-1.8223097,-0.019937227,-1.0,0.1975,0.016218,0.1637034,-0.67939246,-29.005547,0.18541612,-8.145432,-0.18302906
25.94,-1.8142366,-1.0207771,-46.78088,-0.24104293,-0.9705145,0.08491304,0.10006083,11.670412,0.015449015,1.513619,3.9656816,-0.019250479,-1.0,0.1975,0.016925626,0.3662047,-1.3888673,-45.78567,0.19744165,10.277136,-0.6955381
25.96,-1.8429623,-1.9364241,-32.640568,-0.26881826,-0.9631909,0.088861585,0.30558863,-3.070395,-0.016931698,0.10363302,0.2715185,-0.018646467,-1.0,0.1975,0.016347542,0.64738995,-2.1345484,-32.74271,0.28053886,-2.5953474,1.513619
25.98,-1.8875782,-2.5912933,-33.17632,-0.3115102,-0.9502428,0.09447249,0.2536805,-1.758366,-0.008350659,0.1394812,0.36544073,-0.018129678,-1.0,0.1975,0.016263418,0.97898686,-2.7183478,-33.134632,0.23967113,-1.424005,0.10363302
26.0,-1.9453728,-3.2540011,-27.04734,-0.3658784,-0.93066263,0.09926602,0.22519974,-5.3569407,-0.017548565,-0.36767495,-0.96330833,-0.017704597,-1.0,0.1975,0.016284833,1.3927916,-3.2083938,-27.223774,0.18126625,-4.5743847,0.1394812
26.02,-2.015342,-3.798489,-35.373608,-0.43004775,-0.90280616,0.10289143,0.13370995,1.194724,-0.011087889,0.20279236,0.531316,-0.017375708,-1.0,0.1975,0.017806,1.920063,-3.6374242,-34.887398,0.14443514,1.1904205,-0.36767495
26.04,-2.0976288,-4.496253,-24.587065,-0.5027979,-0.864404,0.1057802,0.15751891,-3.8579931,-0.020075906,-0.37568673,-0.9842992,-0.017147496,-1.0,0.1975,0.016933585,2.5605805,-3.9598773,-24.46824,0.12602565,-3.2720866,0.20279236
26.06,-2.1919696,-4.9855824,-37.26841,-0.5819897,-0.8131961,0.10830053,0.09208192,3.2802982,-0.036114257,0.2897301,0.7590928,-0.017024446,-1.0,0.1975,0.016832918,3.3163624,-4.1490707,-35.965286,0.12005889,2.9944844,-0.37568673
26.08,-2.298254,-5.7049046,-11.026329,-0.664973,-0.74686736,0.11070176,0.15197298,-6.526828,-0.059551705,-0.7205125,-1.8877426,-0.017002143,-1.0,0.1975,0.016663875,4.1021185,-4.101299,-10.979281,0.09772256,-5.709968,0.2897301
26.1,-2.4143357,-5.924495,-41.89589,-0.7470009,-0.6648231,0.11265626,0.037771005,6.1537685,-0.07958938,0.45504183,1.1922095,-0.016992595,-1.0,0.1975,0.016849875,4.9449863,-3.8728364,-38.805573,0.08904506,5.3930993,-0.7205125
26.12,-2.5400426,-6.7006245,-35.70433,-0.8244594,-0.5659211,0.1144372,0.14563546,4.788528,-0.11827056,0.4848314,1.2702582,-0.016972575,-1.0,0.1975,0.016850125,6.03167,-3.5464473,-31.945684,0.1848746,4.06777,0.45504183
26.14,-2.6800873,-7.339492,-28.02266,-0.8953832,-0.44529647,0.118134424,0.22698496,3.4820056,-0.15771876,0.51268166,1.343226,-0.016942529,-1.0,0.1975,0.016531,7.004892,-2.845264,-23.548851,0.2544937,2.7696295,0.4848314
26.16,-2.831449,-7.8104796,-15.894615,-0.95228976,-0.30519542,0.123224415,0.28237882,1.3706487,-0.22200984,0.45857233,1.2014594,-0.016902896,-1.0,0.1975,0.01623725,7.710503,-1.8122973,-11.3076725,0.29162136,0.7989462,0.51268166
26.18,-2.9900312,-8.036638,29.095371,-0.98853654,-0.15098183,0.12905698,0.2983581,-9.130651,-0.2874108,-0.4368717,-1.1446038,-0.016854119,-1.0,0.1975,0.016503166,7.749082,-0.5727607,28.448599,0.22120193,-8.204445,0.45857233
26.2,3.1375892,-7.4676533,22.264141,-0.999992,0.004003363,0.13348112,0.13426547,-5.7150116,-0.3503573,-0.29955184,-0.7848258,-0.016796637,-1.0,0.1975,0.017122835,7.2381268,0.55594003,22.636719,0.08571173,-5.18468,-0.4368717
26.22,2.992283,-7.0149517,62.201603,-0.988874,0.1487554,0.13519523,0.030579386,-14.985126,-0.40008324,-1.3060131,-3.4217541,-0.016730897,-1.0,0.1975,0.018414292,6.3376837,1.3787878,55.748238,-0.09244096,-12.825667,-0.29955184
26.24,2.8624704,-5.8999615,19.548647,-0.96129763,0.27551198,0.13334636,-0.22593984,-2.454178,-0.42956463,-0.5221469,-1.3680248,-0.016657336,-1.0,0.1975,0.016778957,5.395913,1.8863991,20.404516,-0.24677025,-2.221523,-1.3060131
26.26,2.7480824,-5.491862,31.119656,-0.9235688,0.38343272,0.12841085,-0.27037132,-4.713741,-0.44926924,-0.7982346,-2.0913744,-0.0165764,-1.0,0.1975,0.017007375,4.7055407,2.248042,30.11327,-0.3091447,-4.049098,-0.5221469
26.28,2.6437335,-4.8895826,29.623669,-0.8786069,0.47754568,0.12222781,-0.35135514,-3.4657533,-0.47133398,-0.8134403,-2.1312137,-0.01648853,-1.0,0.1975,0.016840292,3.957013,2.3941762,29.051788,-0.37977022,-2.954642,-0.7982346
26.3,2.5512085,-4.308589,16.000288,-0.83072686,0.5566802,0.11463296,-0.4104437,1.577308,-0.47714096,-0.40147147,-1.0518552,-0.016394164,-1.0,0.1975,0.017363625,3.3503182,2.4526215,18.038147,-0.39764255,1.3266647,-0.8134403
26.32,2.4681406,-3.9478178,27.853785,-0.7816733,0.6236881,0.106679924,-0.3839098,-1.4827296,-0.47166666,-0.6718123,-1.7601482,-0.016293751,-1.0,0.1975,0.0163625,2.8016315,2.4101183,27.967373,-0.3958537,-1.2286888,-0.40147147
26.34,2.3942091,-3.3884575,36.146313,-0.73346984,0.679722,0.09876267,-0.40848413,-3.8190472,-0.46642902,-0.9807111,-2.569463,-0.016187727,-1.0,0.1975,0.016985582,2.1860845,2.1543248,34.960793,-0.43945202,-3.2037926,-0.6718123
26.36,2.3328137,-2.6892257,13.246507,-0.69038236,0.7234447,0.08997343,-0.47256145,5.283845,-0.44362655,-0.12675789,-0.33210567,-0.016076537,-1.0,0.1975,0.017067917,1.7159275,1.8926324,16.005877,-0.42901838,4.563174,-0.9807111
26.38,2.281718,-2.3691313,18.786062,-0.65253246,0.75776076,0.08139368,-0.3813046,3.8635726,-0.42206913,-0.118457496,-0.3103586,-0.01596062,-1.0,0.1975,0.016735625,1.3919423,1.6898663,20.692942,-0.3492864,3.3623939,-0.12675789
26.4,2.237927,-1.955263,41.20335,-0.61873436,0.78560024,0.07440779,-0.31405517,-5.0345173,-0.39055485,-0.99401915,-2.60433,-0.015840422,-1.0,0.1975,0.01627729,0.9657728,1.2672611,39.58455,-0.3552091,-4.2832274,-0.118457496
26.42,2.2060585,-1.163554,34.08333,-0.59338856,0.80491614,0.06730345,-0.39972168,-1.7899226,-0.3652578,-0.8045203,-2.1078432,-0.015716383,-1.0,0.1975,0.016944207,0.5040053,0.69611865,33.60599,-0.4143091,-1.516899,-0.99401915
26.44,2.1888695,-0.49141872,21.907244,-0.57946587,0.8149965,0.059017077,-0.43006036,3.8541665,-0.3143038,-0.23210385,-0.6081121,-0.015588946,-1.0,0.1975,0.016497,0.16596626,0.23485336,23.121323,-0.39818993,3.346045,-0.8045203
26.46,2.1831183,-0.029025808,18.838467,-0.57476914,0.81831557,0.051053856,-0.3631443,5.3365803,-0.28611425,0.055556357,0.14555764,-0.01545855,-1.0,0.1975,0.01621025,-0.08578998,-0.12176056,20.362349,-0.3190221,4.622987,-0.23210385
26.48,2.1860974,0.37823048,30.931677,-0.5772044,0.8165997,0.044673268,-0.27068245,-0.24255109,-0.25763232,-0.40429854,-1.0592622,-0.01532564,-1.0,0.1975,0.016612915,-0.3820481,-0.53305,30.779264,-0.27276435,-0.2269976,0.055556357
